"","X","id.s","host_species","host_genus","host_order","host_class","gbif_id","iso3c","coord_status","coordinate_resolution_processed","gadm_adm1","gadm_adm2","gadm_adm3","start_date","end_date","temporal_resolution","number_of_hosts","trap_nights_clean","trap_nights_status","host_species_original","host_genus_original","event_date_raw","pathogen_record_id","pathogen_species_cleaned","pathogen_species_ncbi","ncbi_id","number_tested","number_positive","number_negative","number_inconclusive","pathogen_species_original","note","mean","Mahalanobis_dist","Marginality","Specificity","Suitability","mean.1","Centroid_d","Boundary_d","in_range_d","bp_X","bp_Y","Centroid_r","Boundary_r","in_range_r"
"5805",40810,"david_41198 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-27","2002-08-27","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-27","david_51649","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5806",40811,"david_41199 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-09-24","2002-09-24","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-09-24","david_51650","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5807",40815,"david_41200 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-10-09","2002-10-09","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-10-09","david_51651","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5808",40816,"david_41201 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-10-22","2002-10-22","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-10-22","david_51652","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5809",40817,"david_41202 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-27","2002-08-27","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-27","david_51653","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5810",40818,"david_41203 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-27","2002-08-27","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-27","david_51654","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5811",40819,"david_41204 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2005-05-31","2005-05-31","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2005-05-31","david_51655","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5812",40820,"david_41205 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2005-06-15","2005-06-15","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2005-06-15","david_51656","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5813",40821,"david_41206 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2005-06-14","2005-06-14","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2005-06-14","david_51657","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5814",40822,"david_41207 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2005-06-28","2005-06-28","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2005-06-28","david_51658","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5815",40823,"david_41208 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2005-06-28","2005-06-28","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2005-06-28","david_51659","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5816",40824,"david_41209 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2005-07-12","2005-07-12","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2005-07-12","david_51660","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5817",40827,"david_41210 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2005-07-26","2005-07-26","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2005-07-26","david_51661","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5818",40828,"david_41211 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2005-08-09","2005-08-09","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2005-08-09","david_51662","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5819",40829,"david_41212 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2005-08-23","2005-08-23","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2005-08-23","david_51663","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5820",40830,"david_41213 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-27","2002-08-27","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-27","david_51664","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5821",40831,"david_41214 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-27","2002-08-27","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-27","david_51665","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5822",40832,"david_41215 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-27","2002-08-27","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-27","david_51666","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5823",40833,"david_41216 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-09-10","2002-09-10","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-09-10","david_51667","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5824",40834,"david_41217 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-27","2002-08-27","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-27","david_51668","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5825",40835,"david_41218 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-27","2002-08-27","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-27","david_51669","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5826",40836,"david_41219 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-28","2002-08-28","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-28","david_51670","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5827",40839,"david_41220 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-28","2002-08-28","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-28","david_51671","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5828",40840,"david_41221 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-09-11","2002-09-11","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-09-11","david_51672","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5829",40841,"david_41222 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-09-25","2002-09-25","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-09-25","david_51673","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5830",40842,"david_41223 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-10-08","2002-10-08","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-10-08","david_51674","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5831",40843,"david_41224 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-28","2002-08-28","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-28","david_51675","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5832",40844,"david_41225 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-09-10","2002-09-10","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-09-10","david_51676","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5833",40845,"david_41226 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-09-24","2002-09-24","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-09-24","david_51677","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5834",40846,"david_41227 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-10-08","2002-10-08","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-10-08","david_51678","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5835",40847,"david_41228 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-28","2002-08-28","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-28","david_51679","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5836",40848,"david_41229 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-09-11","2002-09-11","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-09-11","david_51680","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5837",40851,"david_41230 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-08-28","2002-08-28","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-08-28","david_51681","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
"5838",40852,"david_41231 david_307","Apodemus flavicollis","Apodemus","Rodentia","Mammalia",2437756,"ITA","valid","adm3","ITA.17_1","ITA.17.2_1","ITA.17.2.50_1","2002-09-10","2002-09-10","full_date",1,131720,"trapnight_reported","Apodemus flavicollis","Apodemus","2002-09-10","david_51682","Orthohantavirus dobravaense","Orthohantavirus dobravaense","3052477",1,0,1,NA,"DOBV",NA,0.470676898956299,0.392888575792313,129.0048828125,0.00935487262904644,0.941707611083984,NA,184.863536159072,4.3454556017651,FALSE,10.9758,45.9936,1182.42370361331,113.484879721364,TRUE
